timestamp_utc,ws_40m,ws_60m,wd_58m,temp_2m,rh_2m
2022-09-30T03:00,3.99,4.18,263,7.0,79
2022-09-30T04:00,3.44,3.65,278,8.1,83
2022-09-30T05:00,2.28,2.54,320,9.4,82
2022-09-30T06:00,3.38,3.60,338,9.8,79
2022-09-30T07:00,4.47,4.97,323,11.2,73
2022-09-30T08:00,3.36,3.63,322,12.4,75
2022-09-30T09:00,4.30,4.57,307,12.9,69
2022-09-30T10:00,5.04,5.54,267,13.7,72
2022-09-30T11:00,6.06,6.49,260,14.0,72
2022-09-30T12:00,6.28,6.97,301,15.8,70
2022-09-30T13:00,5.29,5.65,278,16.1,86
2022-09-30T14:00,6.88,7.09,250,15.6,91
2022-09-30T15:00,6.77,7.29,241,14.8,92
2022-09-30T16:00,8.58,9.27,241,15.1,96
2022-09-30T17:00,7.84,8.40,244,13.7,87
2022-09-30T18:00,8.68,9.50,234,14.1,88
2022-09-30T19:00,9.90,10.91,226,13.5,80
2022-09-30T20:00,8.94,9.77,223,11.6,86
2022-09-30T21:00,9.09,9.74,192,10.6,89
2022-09-30T22:00,6.22,6.73,219,8.0,86
2022-09-30T23:00,7.65,8.19,196,7.6,78
2022-10-01T00:00,8.17,8.75,197,6.9,82
2022-10-01T01:00,10.15,11.04,227,6.9,92
2022-10-01T02:00,9.31,9.95,218,7.9,84
2022-10-01T03:00,8.33,8.96,180,8.2,78
2022-10-01T04:00,6.94,7.47,79,6.7,81
2022-10-01T05:00,9.86,11.00,166,7.8,81
2022-10-01T06:00,9.54,10.38,217,8.0,83
2022-10-01T07:00,11.03,12.45,212,8.8,79
2022-10-01T08:00,12.98,13.98,217,8.1,85
2022-10-01T09:00,12.81,13.97,187,8.0,84
2022-10-01T10:00,13.08,13.88,208,8.4,76
2022-10-01T11:00,11.92,13.20,209,10.3,80
2022-10-01T12:00,12.26,13.46,216,11.2,82
2022-10-01T13:00,8.36,8.96,215,10.6,78
2022-10-01T14:00,7.38,8.01,231,10.0,68
2022-10-01T15:00,7.41,7.86,232,9.4,69
2022-10-01T16:00,7.16,7.90,230,9.2,65
2022-10-01T17:00,7.16,7.64,242,9.9,67
2022-10-01T18:00,7.09,7.54,227,8.5,67
2022-10-01T19:00,8.60,9.15,233,8.1,72
2022-10-01T20:00,10.18,10.80,220,7.3,71
2022-10-01T21:00,8.19,8.55,206,6.1,65
2022-10-01T22:00,6.73,7.22,228,5.6,60
2022-10-01T23:00,8.15,8.80,221,4.4,61
2022-10-02T00:00,7.17,7.93,237,3.0,61
2022-10-02T01:00,4.71,5.11,237,2.6,68
2022-10-02T02:00,3.41,3.55,241,1.6,72
2022-10-02T03:00,3.68,3.93,234,1.4,72
2022-10-02T04:00,6.21,6.77,227,0.7,78
2022-10-02T05:00,6.86,7.26,220,-0.4,83
2022-10-02T06:00,4.84,5.17,155,1.4,78
2022-10-02T07:00,6.31,6.74,194,2.3,77
2022-10-02T08:00,5.33,5.59,214,3.3,88
2022-10-02T09:00,4.55,4.70,219,3.0,75
2022-10-02T10:00,6.45,6.74,218,4.4,82
2022-10-02T11:00,5.26,5.57,227,5.5,85
2022-10-02T12:00,6.65,6.97,219,3.9,77
2022-10-02T13:00,7.87,8.29,210,4.2,85
2022-10-02T14:00,7.59,7.79,186,4.2,86
2022-10-02T15:00,6.86,7.37,104,4.4,92
2022-10-02T16:00,4.96,5.21,85,4.5,100
2022-10-02T17:00,6.66,7.24,200,4.1,100
2022-10-02T18:00,4.42,4.77,211,3.7,100
2022-10-02T19:00,3.85,4.32,218,3.4,93
2022-10-02T20:00,3.95,4.28,116,3.1,79
2022-10-02T21:00,5.97,6.23,192,1.0,79
2022-10-02T22:00,3.71,3.98,90,-0.2,81
2022-10-02T23:00,4.48,4.87,188,-1.3,79
2022-10-03T00:00,6.33,6.95,213,-1.3,79
2022-10-03T01:00,7.83,8.44,225,-0.7,74
2022-10-03T02:00,9.01,9.71,234,-0.9,82
2022-10-03T03:00,6.59,7.20,235,0.1,82
2022-10-03T04:00,5.50,5.97,249,0.2,79
2022-10-03T05:00,7.22,7.93,244,1.4,72
2022-10-03T06:00,9.33,10.46,242,1.8,67
2022-10-03T07:00,8.44,9.11,243,2.3,71
2022-10-03T08:00,9.67,10.36,237,2.5,69
2022-10-03T09:00,6.22,7.16,239,2.5,83
2022-10-03T10:00,7.11,7.72,247,2.9,90
2022-10-03T11:00,11.35,12.19,246,3.8,85
2022-10-03T12:00,12.19,13.75,245,4.5,81
2022-10-03T13:00,12.99,14.02,245,5.5,86
2022-10-03T14:00,12.47,13.40,261,6.7,89
2022-10-03T15:00,8.68,9.05,330,8.7,86
2022-10-03T16:00,8.08,8.62,274,9.6,90
2022-10-03T17:00,8.88,9.28,297,8.8,91
2022-10-03T18:00,9.30,9.99,258,7.9,93
2022-10-03T19:00,8.96,9.60,272,8.0,100
2022-10-03T20:00,10.24,10.90,255,6.5,96
2022-10-03T21:00,10.93,11.89,263,5.1,95
2022-10-03T22:00,10.31,11.30,254,4.4,91
2022-10-03T23:00,9.43,10.46,273,3.0,93
2022-10-04T00:00,7.77,8.18,265,2.3,100
2022-10-04T01:00,6.78,7.36,259,2.6,100
2022-10-04T02:00,7.05,7.63,272,3.3,100
2022-10-04T03:00,7.91,8.47,256,4.2,100
2022-10-04T04:00,8.21,8.74,267,4.5,97
2022-10-04T05:00,8.96,9.45,258,6.1,99
2022-10-04T06:00,10.44,11.22,277,6.5,95
2022-10-04T07:00,9.58,10.41,262,6.9,97
2022-10-04T08:00,8.81,9.90,270,6.5,88
2022-10-04T09:00,10.48,11.34,259,8.2,79
2022-10-04T10:00,9.24,9.97,259,9.1,78
2022-10-04T11:00,9.06,9.80,259,10.5,70
2022-10-04T12:00,9.37,10.66,256,11.2,64
2022-10-04T13:00,9.54,10.99,253,12.3,56
2022-10-04T14:00,9.33,10.23,243,12.3,60
2022-10-04T15:00,6.69,7.10,241,12.0,69
2022-10-04T16:00,6.29,6.62,230,11.1,72
2022-10-04T17:00,4.30,4.45,235,11.8,80
2022-10-04T18:00,3.86,4.05,215,10.8,84
2022-10-04T19:00,4.00,4.55,220,10.5,82
2022-10-04T20:00,3.44,3.72,224,9.7,73
2022-10-04T21:00,4.89,5.29,235,8.5,74
2022-10-04T22:00,4.81,5.41,241,7.8,75
2022-10-04T23:00,4.23,4.65,252,7.4,78
2022-10-05T00:00,4.49,4.94,246,7.0,78
2022-10-05T01:00,5.31,5.74,247,7.0,74
2022-10-05T02:00,4.57,5.22,265,6.2,67
2022-10-05T03:00,7.44,7.98,288,5.6,66
2022-10-05T04:00,6.08,6.50,315,5.7,64
2022-10-05T05:00,7.04,7.75,297,6.0,68
2022-10-05T06:00,5.55,6.36,282,6.5,75
2022-10-05T07:00,5.52,6.32,334,8.0,72
2022-10-05T08:00,6.22,7.32,315,8.1,70
2022-10-05T09:00,4.29,4.98,322,7.4,75
2022-10-05T10:00,5.09,5.83,291,9.7,73
2022-10-05T11:00,6.67,7.40,299,9.7,66
2022-10-05T12:00,5.58,6.35,314,10.2,72
2022-10-05T13:00,5.47,6.22,314,8.4,73
2022-10-05T14:00,5.78,6.47,348,9.3,74
2022-10-05T15:00,6.17,6.94,356,9.4,71
2022-10-05T16:00,6.96,7.50,354,9.2,80
2022-10-05T17:00,7.07,7.53,354,8.7,81
2022-10-05T18:00,8.00,8.68,354,9.9,76
2022-10-05T19:00,11.54,12.03,356,9.2,72
2022-10-05T20:00,9.20,9.63,353,7.4,69
2022-10-05T21:00,10.52,11.05,345,7.3,72
2022-10-05T22:00,8.46,8.78,319,5.3,67
2022-10-05T23:00,6.65,7.14,317,4.8,72
2022-10-06T00:00,5.24,5.87,324,3.3,71
2022-10-06T01:00,5.27,5.76,301,1.3,62
2022-10-06T02:00,6.55,7.03,265,0.1,62
2022-10-06T03:00,4.33,4.68,267,-0.9,71
2022-10-06T04:00,7.31,7.90,259,-1.0,79
2022-10-06T05:00,6.40,6.93,257,0.0,71
2022-10-06T06:00,8.96,9.38,280,0.2,71
2022-10-06T07:00,10.09,10.82,258,-0.1,60
2022-10-06T08:00,8.23,8.76,248,0.8,57
2022-10-06T09:00,7.06,7.69,240,2.7,66
2022-10-06T10:00,5.73,6.03,236,4.4,54
2022-10-06T11:00,8.45,8.98,232,6.7,60
2022-10-06T12:00,8.20,9.03,234,7.5,57
2022-10-06T13:00,7.49,8.23,240,8.5,55
2022-10-06T14:00,5.64,6.20,239,8.4,68
2022-10-06T15:00,4.30,4.76,238,9.0,63
2022-10-06T16:00,4.92,5.53,229,7.8,60
2022-10-06T17:00,5.75,6.49,239,8.0,72
2022-10-06T18:00,6.11,6.73,239,7.2,68
2022-10-06T19:00,7.21,8.23,242,6.2,62
2022-10-06T20:00,7.56,8.51,232,5.3,64
2022-10-06T21:00,8.64,9.60,235,5.3,70
2022-10-06T22:00,9.13,10.40,235,6.0,67
2022-10-06T23:00,9.13,10.33,234,4.9,74
2022-10-07T00:00,9.78,10.75,234,3.0,70
2022-10-07T01:00,10.73,11.89,235,1.7,73
2022-10-07T02:00,10.92,11.70,235,1.9,67
2022-10-07T03:00,8.47,9.06,234,2.5,79
2022-10-07T04:00,8.74,9.18,233,3.7,73
2022-10-07T05:00,9.20,9.77,243,3.5,78
2022-10-07T06:00,7.00,7.33,245,5.4,75
2022-10-07T07:00,6.29,6.97,255,5.9,79
2022-10-07T08:00,7.18,7.57,262,7.5,78
2022-10-07T09:00,5.80,6.21,249,8.6,83
2022-10-07T10:00,6.45,6.89,254,9.5,76
2022-10-07T11:00,7.14,7.80,258,8.8,79
2022-10-07T12:00,8.12,8.73,251,9.6,78
2022-10-07T13:00,5.53,6.06,244,11.0,84
2022-10-07T14:00,6.96,7.71,254,9.9,89
2022-10-07T15:00,7.79,8.49,269,10.0,99
2022-10-07T16:00,6.92,7.64,291,10.0,90
2022-10-07T17:00,6.84,7.21,254,11.5,91
2022-10-07T18:00,7.45,8.04,246,9.9,90
2022-10-07T19:00,6.90,7.68,236,8.8,93
2022-10-07T20:00,6.70,7.12,242,7.6,92
2022-10-07T21:00,6.66,7.16,239,6.9,89
2022-10-07T22:00,5.84,6.30,250,6.6,87
2022-10-07T23:00,5.90,6.39,256,5.8,83
2022-10-08T00:00,4.82,5.15,260,4.7,73
2022-10-08T01:00,3.47,3.82,274,4.5,72
2022-10-08T02:00,3.15,3.57,255,4.6,66
2022-10-08T03:00,3.71,4.12,252,4.5,72
2022-10-08T04:00,4.25,4.48,254,4.6,80
2022-10-08T05:00,4.83,5.16,249,4.6,78
2022-10-08T06:00,5.70,6.04,234,5.2,80
2022-10-08T07:00,6.96,7.57,234,5.0,80
2022-10-08T08:00,7.64,8.27,244,6.9,72
2022-10-08T09:00,7.31,7.87,256,7.1,78
2022-10-08T10:00,6.51,7.07,251,7.6,68
2022-10-08T11:00,7.38,7.76,251,7.8,72
2022-10-08T12:00,6.94,7.77,246,8.5,64
2022-10-08T13:00,7.30,7.69,238,9.6,57
2022-10-08T14:00,7.99,9.16,230,11.0,56
2022-10-08T15:00,5.39,6.00,238,11.8,55
2022-10-08T16:00,5.14,5.61,243,11.4,53
2022-10-08T17:00,4.81,5.13,242,9.9,58
2022-10-08T18:00,4.93,5.37,241,9.3,67
2022-10-08T19:00,5.64,6.02,256,8.0,71
2022-10-08T20:00,4.82,5.16,247,6.6,75
2022-10-08T21:00,6.98,7.67,240,7.2,85
2022-10-08T22:00,9.23,10.33,231,5.3,89
2022-10-08T23:00,9.78,10.89,229,3.7,86
2022-10-09T00:00,11.09,12.15,219,0.9,92
2022-10-09T01:00,13.86,14.74,223,0.9,91
2022-10-09T02:00,15.47,16.06,241,0.7,97
2022-10-09T03:00,13.43,14.67,235,-0.5,99
2022-10-09T04:00,13.16,13.97,233,-0.3,97
2022-10-09T05:00,13.21,14.33,245,-0.4,100
2022-10-09T06:00,13.91,14.92,250,0.2,100
2022-10-09T07:00,12.84,14.11,266,1.0,84
2022-10-09T08:00,11.44,12.44,309,2.1,83
2022-10-09T09:00,10.07,10.91,310,2.3,91
2022-10-09T10:00,14.23,15.78,266,4.8,94
2022-10-09T11:00,15.06,16.13,246,5.7,93
2022-10-09T12:00,13.40,14.73,242,6.2,90
2022-10-09T13:00,12.45,13.58,244,6.1,88
2022-10-09T14:00,13.37,14.42,238,6.7,87
2022-10-09T15:00,12.92,13.88,227,7.3,89
2022-10-09T16:00,12.93,14.46,243,6.0,86
2022-10-09T17:00,14.99,16.14,251,5.5,92
2022-10-09T18:00,14.42,15.79,255,3.7,85
2022-10-09T19:00,13.98,15.31,261,3.9,93
2022-10-09T20:00,15.05,16.44,299,2.0,85
2022-10-09T21:00,13.14,14.80,280,2.1,85
2022-10-09T22:00,11.04,11.50,306,1.4,81
2022-10-09T23:00,11.02,12.25,290,1.0,78
2022-10-10T00:00,14.55,15.26,303,-0.2,85
2022-10-10T01:00,12.14,12.91,325,-1.9,86
2022-10-10T02:00,12.21,13.27,313,-2.1,83
2022-10-10T03:00,11.93,12.95,336,-2.0,80
2022-10-10T04:00,10.95,11.76,354,-1.7,83
2022-10-10T05:00,8.66,9.50,356,-2.1,84
2022-10-10T06:00,8.06,8.90,355,-1.8,79
2022-10-10T07:00,8.00,8.50,352,-2.1,81
2022-10-10T08:00,6.39,7.08,354,-1.7,77
2022-10-10T09:00,5.65,6.16,352,-2.2,74
2022-10-10T10:00,4.80,5.29,358,-1.4,70
2022-10-10T11:00,2.45,2.87,358,-0.0,76
2022-10-10T12:00,2.07,2.22,359,1.3,74
2022-10-10T13:00,1.90,2.19,0,2.1,80
2022-10-10T14:00,2.04,2.39,357,2.3,85
2022-10-10T15:00,1.72,2.02,355,1.4,86
2022-10-10T16:00,1.89,2.02,343,1.9,87
2022-10-10T17:00,2.19,2.35,336,1.4,84
2022-10-10T18:00,1.01,1.09,331,1.3,77
2022-10-10T19:00,2.16,2.41,263,1.3,69
2022-10-10T20:00,1.91,2.22,273,0.6,69
2022-10-10T21:00,2.14,2.29,258,0.0,64
2022-10-10T22:00,2.59,2.90,271,-1.8,57
2022-10-10T23:00,3.12,3.47,285,-2.5,61
2022-10-11T00:00,2.74,3.03,294,-2.6,72
2022-10-11T01:00,4.18,4.48,269,-3.2,70
2022-10-11T02:00,4.71,5.20,313,-2.2,66
2022-10-11T03:00,7.88,8.32,312,-2.8,68
2022-10-11T04:00,5.70,6.14,344,-3.1,60
2022-10-11T05:00,6.33,6.74,348,-3.1,62
2022-10-11T06:00,6.66,7.04,339,-2.1,73
2022-10-11T07:00,8.33,9.20,273,-0.9,71
2022-10-11T08:00,7.53,7.98,321,-0.5,80
2022-10-11T09:00,7.65,8.13,297,1.0,70
2022-10-11T10:00,7.77,8.30,308,1.7,67
2022-10-11T11:00,9.92,10.25,325,4.1,72
2022-10-11T12:00,7.73,8.16,325,5.0,69
2022-10-11T13:00,7.87,8.61,346,5.3,73
2022-10-11T14:00,8.26,8.93,331,6.9,74
2022-10-11T15:00,10.06,11.21,318,6.2,74
2022-10-11T16:00,10.49,12.00,284,6.5,74
2022-10-11T17:00,9.69,11.01,262,5.4,72
2022-10-11T18:00,7.85,8.60,247,4.6,72
2022-10-11T19:00,9.97,10.94,242,4.7,71
2022-10-11T20:00,9.29,9.91,229,3.0,74
2022-10-11T21:00,10.75,11.34,242,3.0,72
2022-10-11T22:00,11.70,12.04,236,2.7,69
2022-10-11T23:00,11.64,12.08,239,2.2,69
2022-10-12T00:00,10.21,10.93,225,1.5,67
2022-10-12T01:00,8.81,9.38,228,0.7,71
2022-10-12T02:00,7.20,7.74,214,-0.3,64
2022-10-12T03:00,7.63,8.14,208,0.3,63
2022-10-12T04:00,8.34,8.70,223,-0.1,67
2022-10-12T05:00,6.47,6.74,222,0.6,62
2022-10-12T06:00,7.27,7.67,214,1.6,65
2022-10-12T07:00,6.46,6.91,224,2.5,62
2022-10-12T08:00,5.67,5.94,222,2.7,55
2022-10-12T09:00,5.38,5.52,226,2.9,57
2022-10-12T10:00,3.94,4.09,225,3.8,56
2022-10-12T11:00,4.72,4.82,229,3.7,57
2022-10-12T12:00,3.63,3.89,224,4.6,55
2022-10-12T13:00,3.53,3.58,235,6.5,55
2022-10-12T14:00,3.49,3.88,240,7.8,65
2022-10-12T15:00,5.41,5.71,233,9.3,66
2022-10-12T16:00,5.75,6.26,234,8.6,61
2022-10-12T17:00,6.91,7.26,219,8.9,65
2022-10-12T18:00,8.39,9.11,224,9.2,64
2022-10-12T19:00,9.22,10.23,224,8.2,68
2022-10-12T20:00,8.75,9.20,229,7.2,78
2022-10-12T21:00,7.22,8.27,238,6.6,87
2022-10-12T22:00,7.36,7.99,239,5.1,84
2022-10-12T23:00,6.90,7.45,228,5.1,84
2022-10-13T00:00,6.91,7.64,236,4.4,72
2022-10-13T01:00,9.81,10.48,239,4.1,78
2022-10-13T02:00,11.25,12.43,240,3.7,80
2022-10-13T03:00,11.75,12.65,232,4.2,79
2022-10-13T04:00,10.87,12.31,235,3.9,74
2022-10-13T05:00,10.40,11.55,234,4.4,77
2022-10-13T06:00,9.53,10.66,230,4.3,72
2022-10-13T07:00,11.09,11.70,234,5.2,64
2022-10-13T08:00,13.90,14.83,234,6.1,73
2022-10-13T09:00,11.84,12.69,226,6.3,74
2022-10-13T10:00,11.19,12.08,231,6.1,82
2022-10-13T11:00,11.87,12.47,229,7.4,83
2022-10-13T12:00,11.80,12.68,212,9.2,84
2022-10-13T13:00,9.51,10.31,209,9.3,84
2022-10-13T14:00,6.48,7.16,215,10.4,86
2022-10-13T15:00,7.27,7.78,174,9.4,77
2022-10-13T16:00,6.11,6.76,189,9.1,83
2022-10-13T17:00,3.48,3.87,188,10.0,76
2022-10-13T18:00,3.72,4.14,124,10.2,71
2022-10-13T19:00,1.80,1.98,60,9.9,67
2022-10-13T20:00,1.19,1.33,66,7.2,71
2022-10-13T21:00,1.43,1.71,82,6.7,78
2022-10-13T22:00,1.58,1.72,105,7.3,68
2022-10-13T23:00,2.48,2.86,199,6.8,64
2022-10-14T00:00,2.28,2.49,221,7.0,63
2022-10-14T01:00,2.79,2.97,227,6.6,64
2022-10-14T02:00,2.13,2.40,226,6.4,72
2022-10-14T03:00,2.66,2.90,212,6.4,73
2022-10-14T04:00,2.86,3.03,230,7.8,72
2022-10-14T05:00,5.09,5.31,232,5.6,81
2022-10-14T06:00,7.47,7.96,230,5.6,81
2022-10-14T07:00,6.74,7.27,219,6.1,78
2022-10-14T08:00,8.19,8.67,223,7.8,80
2022-10-14T09:00,7.43,7.88,220,9.9,81
2022-10-14T10:00,7.64,8.35,232,9.9,72
2022-10-14T11:00,8.44,8.86,212,11.2,68
2022-10-14T12:00,8.24,9.14,214,12.1,75
2022-10-14T13:00,7.84,8.53,142,13.1,67
2022-10-14T14:00,7.86,8.52,79,14.1,73
2022-10-14T15:00,3.99,4.47,53,14.6,72
2022-10-14T16:00,3.43,3.51,57,15.0,76
2022-10-14T17:00,3.09,3.25,48,13.4,81
2022-10-14T18:00,2.98,3.23,62,13.1,77
2022-10-14T19:00,3.13,3.39,54,12.5,67
2022-10-14T20:00,2.69,2.92,79,11.9,69
2022-10-14T21:00,3.24,3.64,171,11.5,69
2022-10-14T22:00,3.08,3.60,113,11.0,64
2022-10-14T23:00,3.24,3.48,83,10.6,65
2022-10-15T00:00,3.44,3.79,53,11.4,71
2022-10-15T01:00,4.95,5.39,41,11.3,72
2022-10-15T02:00,5.41,5.71,36,10.7,81
2022-10-15T03:00,5.71,6.26,25,10.5,83
2022-10-15T04:00,6.28,6.90,51,10.2,80
2022-10-15T05:00,8.48,9.03,53,10.7,86
2022-10-15T06:00,7.04,7.67,72,11.2,83
2022-10-15T07:00,8.02,8.85,88,11.1,83
2022-10-15T08:00,7.80,8.80,72,10.6,82
2022-10-15T09:00,7.68,8.32,46,11.1,86
2022-10-15T10:00,7.65,8.49,63,10.5,77
2022-10-15T11:00,8.74,9.35,62,9.2,80
2022-10-15T12:00,10.52,11.30,213,9.4,78
2022-10-15T13:00,9.80,10.52,230,9.6,79
2022-10-15T14:00,10.40,11.01,223,10.0,83
2022-10-15T15:00,10.00,10.29,218,9.0,80
2022-10-15T16:00,10.98,11.38,213,8.9,82
2022-10-15T17:00,12.02,12.35,215,7.2,81
2022-10-15T18:00,12.47,13.10,204,7.0,83
2022-10-15T19:00,9.68,10.43,218,6.8,81
2022-10-15T20:00,12.34,12.97,159,5.4,82
2022-10-15T21:00,10.40,11.37,62,4.6,87
2022-10-15T22:00,10.67,11.50,39,4.5,87
2022-10-15T23:00,13.83,14.88,58,4.9,89
2022-10-16T00:00,12.66,14.25,88,4.9,95
2022-10-16T01:00,13.42,14.36,71,4.3,95
2022-10-16T02:00,14.29,15.16,64,3.8,93
2022-10-16T03:00,14.57,15.76,156,4.7,95
2022-10-16T04:00,11.58,12.62,62,5.2,86
2022-10-16T05:00,11.01,12.11,48,6.4,87
2022-10-16T06:00,10.23,10.97,36,7.6,92
2022-10-16T07:00,7.40,8.23,31,8.4,87
2022-10-16T08:00,7.04,7.75,41,9.1,88
2022-10-16T09:00,6.14,6.33,40,10.1,83
2022-10-16T10:00,6.99,7.41,50,11.0,76
2022-10-16T11:00,7.24,7.93,42,11.5,69
2022-10-16T12:00,8.53,9.55,36,11.8,64
2022-10-16T13:00,8.04,8.81,37,11.1,62
2022-10-16T14:00,10.38,11.04,31,10.8,61
2022-10-16T15:00,11.85,12.50,33,10.9,63
2022-10-16T16:00,11.65,12.70,33,12.1,68
2022-10-16T17:00,11.11,12.06,33,10.8,77
2022-10-16T18:00,11.07,11.99,39,9.5,71
2022-10-16T19:00,9.22,10.39,45,8.3,73
2022-10-16T20:00,9.08,10.31,49,6.7,75
2022-10-16T21:00,10.67,11.71,139,6.0,78
2022-10-16T22:00,8.54,9.19,66,6.5,72
2022-10-16T23:00,9.79,10.58,207,5.5,77
2022-10-17T00:00,9.61,10.64,189,4.8,81
2022-10-17T01:00,10.85,12.18,199,3.9,81
2022-10-17T02:00,10.18,10.99,177,2.5,85
2022-10-17T03:00,12.26,12.88,210,2.7,84
2022-10-17T04:00,11.46,12.25,220,2.9,87
2022-10-17T05:00,9.62,10.52,186,3.2,81
2022-10-17T06:00,8.84,9.43,214,3.4,77
2022-10-17T07:00,7.25,7.83,168,5.4,78
2022-10-17T08:00,8.00,8.83,211,7.5,80
2022-10-17T09:00,10.25,10.93,208,8.4,79
2022-10-17T10:00,9.96,10.93,159,9.7,76
2022-10-17T11:00,9.00,9.51,97,10.1,73
2022-10-17T12:00,7.48,7.98,75,10.9,78
2022-10-17T13:00,10.31,11.49,189,10.0,91
2022-10-17T14:00,10.68,12.06,216,10.6,97
2022-10-17T15:00,11.40,12.96,216,11.5,98
2022-10-17T16:00,10.95,11.91,218,10.4,96
2022-10-17T17:00,7.61,8.20,152,10.8,100
2022-10-17T18:00,6.24,6.60,49,10.5,99
2022-10-17T19:00,6.88,7.42,70,10.1,98
2022-10-17T20:00,5.91,6.54,172,9.2,97
2022-10-17T21:00,4.20,4.95,53,7.9,99
2022-10-17T22:00,7.18,7.59,32,7.3,84
2022-10-17T23:00,6.79,7.76,31,6.9,77
2022-10-18T00:00,9.10,10.05,23,6.9,76
2022-10-18T01:00,9.28,10.31,10,5.9,82
2022-10-18T02:00,11.54,12.50,13,6.0,83
2022-10-18T03:00,9.95,11.18,20,6.4,83
2022-10-18T04:00,8.51,9.88,19,6.5,86
2022-10-18T05:00,11.61,12.75,22,6.7,88
2022-10-18T06:00,9.63,10.57,21,6.0,87
2022-10-18T07:00,8.52,9.44,17,6.9,87
2022-10-18T08:00,7.58,7.83,17,6.5,96
2022-10-18T09:00,6.14,6.67,24,7.4,97
2022-10-18T10:00,5.68,6.16,21,9.7,89
2022-10-18T11:00,5.40,5.76,34,9.9,88
2022-10-18T12:00,3.30,3.58,45,10.0,94
2022-10-18T13:00,2.61,2.80,36,10.3,97
2022-10-18T14:00,3.21,3.67,52,10.4,98
2022-10-18T15:00,3.77,4.28,37,9.5,93
2022-10-18T16:00,4.31,4.69,44,9.8,93
2022-10-18T17:00,5.92,6.33,39,9.4,93
2022-10-18T18:00,4.54,5.02,48,9.4,91
2022-10-18T19:00,4.49,4.99,71,7.6,87
2022-10-18T20:00,4.41,5.14,56,6.9,93
2022-10-18T21:00,5.87,6.47,51,5.7,96
2022-10-18T22:00,8.86,9.95,42,5.0,100
2022-10-18T23:00,9.58,10.65,47,4.1,100
2022-10-19T00:00,7.06,7.62,32,3.6,100
2022-10-19T01:00,6.04,6.49,27,3.1,100
2022-10-19T02:00,6.80,7.22,36,3.1,100
2022-10-19T03:00,5.13,5.51,21,3.6,100
2022-10-19T04:00,5.19,5.56,29,3.8,100
2022-10-19T05:00,5.05,5.39,10,4.6,100
2022-10-19T06:00,5.97,6.60,21,4.8,100
2022-10-19T07:00,5.31,5.64,13,4.5,100
2022-10-19T08:00,4.99,5.45,24,5.9,100
2022-10-19T09:00,4.79,5.26,21,7.2,100
2022-10-19T10:00,5.29,5.68,23,8.5,100
2022-10-19T11:00,5.34,6.16,21,8.0,100
2022-10-19T12:00,7.56,8.41,19,8.2,100
2022-10-19T13:00,7.73,8.46,35,7.3,100
2022-10-19T14:00,5.27,5.74,28,8.3,100
2022-10-19T15:00,5.95,6.41,35,8.1,100
2022-10-19T16:00,6.22,6.60,40,7.3,100
2022-10-19T17:00,5.30,6.00,51,7.3,100
2022-10-19T18:00,5.73,6.48,41,6.3,100
2022-10-19T19:00,6.83,7.73,29,4.6,100
2022-10-19T20:00,6.61,7.41,41,4.9,100
2022-10-19T21:00,5.21,5.74,38,4.9,100
2022-10-19T22:00,6.89,7.85,37,4.0,100
2022-10-19T23:00,7.19,7.99,50,3.6,100
2022-10-20T00:00,6.57,7.20,58,2.0,100
2022-10-20T01:00,6.60,7.34,47,2.7,100
2022-10-20T02:00,5.57,6.17,116,4.1,95
2022-10-20T03:00,6.49,7.11,158,3.7,93
2022-10-20T04:00,5.38,5.82,219,3.2,93
2022-10-20T05:00,5.72,6.20,220,4.5,87
2022-10-20T06:00,3.82,4.04,219,4.5,83
2022-10-20T07:00,4.97,5.20,229,4.2,79
2022-10-20T08:00,3.68,3.95,236,4.3,77
2022-10-20T09:00,2.45,2.78,235,4.5,75
2022-10-20T10:00,2.29,2.32,238,5.6,78
2022-10-20T11:00,3.18,3.41,236,5.3,80
2022-10-20T12:00,2.98,3.26,226,6.3,86
2022-10-20T13:00,3.90,4.18,229,6.7,90
2022-10-20T14:00,3.68,4.08,226,7.3,87
2022-10-20T15:00,5.98,6.45,229,7.2,79
2022-10-20T16:00,6.05,6.49,237,6.3,76
2022-10-20T17:00,6.63,6.97,228,6.9,65
2022-10-20T18:00,7.63,8.18,220,6.6,68
2022-10-20T19:00,7.35,7.81,219,7.4,66
2022-10-20T20:00,7.94,8.31,233,7.6,64
2022-10-20T21:00,7.66,8.23,229,5.5,70
2022-10-20T22:00,8.34,9.09,241,4.0,66
2022-10-20T23:00,8.95,9.48,229,2.1,74
2022-10-21T00:00,9.23,9.88,233,1.9,80
2022-10-21T01:00,8.78,9.57,218,0.8,78
2022-10-21T02:00,10.73,11.58,222,0.8,76
2022-10-21T03:00,10.28,11.27,223,1.2,79
2022-10-21T04:00,9.36,10.35,224,2.3,78
2022-10-21T05:00,9.29,10.16,225,2.0,72
2022-10-21T06:00,9.52,10.15,224,3.3,79
2022-10-21T07:00,9.26,10.28,232,3.4,82
2022-10-21T08:00,7.11,8.15,222,4.2,84
2022-10-21T09:00,7.27,7.92,225,4.6,86
2022-10-21T10:00,6.40,7.14,224,5.0,83
2022-10-21T11:00,4.79,5.52,216,6.5,82
2022-10-21T12:00,5.63,5.93,213,7.0,75
2022-10-21T13:00,2.63,2.83,103,7.7,75
